,date,quarter,day,department,team_number,team_workers,allocated_task_time,unfinished_items,over_time,incentive,style_changes,interruption_time,interruption_people,productivity_target,productivity_actual,productivity_difference
414,1/24/2015,Q4,Saturday,finishing ,4,12.0,4.3,,2160,0,0,0.0,0,0.75,0.651515152,-0.09848484800000001
415,1/24/2015,Q4,Saturday,sewing,7,56.5,22.52,1295.0,10170,26,0,0.0,0,0.65,0.650416734,0.0004167339999999742
416,1/24/2015,Q4,Saturday,sewing,9,58.0,29.12,925.0,6660,23,0,0.0,0,0.6,0.600125217,0.0001252170000000108
417,1/24/2015,Q4,Saturday,finishing ,2,8.0,3.94,,1440,0,0,0.0,0,0.75,0.578314394,-0.17168560600000005
418,1/24/2015,Q4,Saturday,finishing ,1,8.0,3.94,,1440,0,0,0.0,0,0.7,0.578314394,-0.121685606
419,1/24/2015,Q4,Saturday,sewing,8,52.0,15.09,1448.0,9360,23,0,0.0,0,0.35,0.34998951,-1.0489999999974131e-05
420,1/24/2015,Q4,Saturday,finishing ,9,8.0,3.94,,1440,0,0,0.0,0,0.6,0.261174242,-0.338825758
421,1/25/2015,Q4,Sunday,finishing ,5,17.0,4.15,,3060,0,0,0.0,0,0.7,0.973796791,0.2737967910000001
422,1/25/2015,Q4,Sunday,finishing ,2,8.0,3.94,,1440,0,0,0.0,0,0.75,0.970075758,0.220075758
423,1/25/2015,Q4,Sunday,finishing ,1,8.0,3.94,,1440,0,0,0.0,0,0.7,0.970075758,0.27007575800000005
424,1/25/2015,Q4,Sunday,finishing ,3,9.0,3.94,,1620,0,0,0.0,0,0.75,0.961784512,0.21178451200000004
425,1/25/2015,Q4,Sunday,finishing ,10,19.0,3.94,,3420,0,0,0.0,0,0.75,0.955151515,0.20515151499999995
426,1/25/2015,Q4,Sunday,finishing ,4,12.0,4.3,,2160,0,0,0.0,0,0.75,0.952020202,0.20202020200000004
427,1/25/2015,Q4,Sunday,sewing,4,57.0,22.52,867.0,10260,94,0,0.0,0,0.75,0.900321106,0.15032110600000004
428,1/25/2015,Q4,Sunday,sewing,2,58.5,22.94,1636.0,10530,81,0,0.0,0,0.75,0.850223776,0.10022377599999999
429,1/25/2015,Q4,Sunday,sewing,1,58.5,22.94,1682.0,10530,75,0,0.0,0,0.7,0.800909609,0.10090960900000001
430,1/25/2015,Q4,Sunday,sewing,3,57.5,22.52,1495.0,10350,55,0,0.0,0,0.75,0.800513307,0.05051330700000001
431,1/25/2015,Q4,Sunday,sewing,6,32.0,11.61,1181.0,5760,63,0,0.0,0,0.8,0.800386364,0.0003863639999999169
432,1/25/2015,Q4,Sunday,sewing,10,56.0,22.52,1413.0,10080,69,0,0.0,0,0.75,0.800020563,0.05002056300000002
433,1/25/2015,Q4,Sunday,finishing ,7,14.0,3.94,,2520,0,0,0.0,0,0.65,0.749188312,0.099188312
434,1/25/2015,Q4,Sunday,sewing,7,56.5,22.52,360.0,10170,40,0,0.0,0,0.7,0.7005417,0.0005417000000000893
435,1/25/2015,Q4,Sunday,sewing,12,34.0,15.26,1296.0,6120,40,0,0.0,0,0.7,0.70043672,0.00043672000000005706
436,1/25/2015,Q4,Sunday,sewing,5,58.0,20.4,1217.0,10440,50,0,0.0,0,0.7,0.700250784,0.0002507840000000039
437,1/25/2015,Q4,Sunday,sewing,9,58.0,29.12,1086.0,10440,26,0,0.0,0,0.65,0.650407524,0.00040752399999999245
438,1/25/2015,Q4,Sunday,finishing ,12,9.0,4.08,,1620,0,0,0.0,0,0.7,0.618181818,-0.0818181819999999
439,1/25/2015,Q4,Sunday,sewing,11,57.0,42.97,532.0,10260,40,0,0.0,0,0.75,0.59114168,-0.15885832
440,1/25/2015,Q4,Sunday,sewing,8,52.0,15.09,1557.0,720,23,0,0.0,0,0.5,0.500061916,6.191600000005071e-05
441,1/25/2015,Q4,Sunday,finishing ,8,4.0,2.9,,720,0,0,0.0,0,0.8,0.329545455,-0.47045454500000006
442,1/26/2015,Q4,Monday,finishing ,3,10.0,3.94,,1800,0,0,0.0,0,0.75,1.059621212,0.3096212119999999
443,1/26/2015,Q4,Monday,finishing ,10,21.0,3.94,,3780,0,0,0.0,0,0.75,0.997792208,0.247792208
444,1/26/2015,Q4,Monday,finishing ,4,12.0,4.3,,2160,0,0,0.0,0,0.75,0.963699495,0.21369949499999996
445,1/26/2015,Q4,Monday,finishing ,5,15.0,4.15,,2700,0,0,0.0,0,0.7,0.959191919,0.25919191900000005
446,1/26/2015,Q4,Monday,finishing ,2,10.0,3.94,,1800,0,0,0.0,0,0.75,0.910378788,0.16037878800000005
447,1/26/2015,Q4,Monday,finishing ,1,10.0,3.94,,1800,0,0,0.0,0,0.7,0.910378788,0.2103787880000001
448,1/26/2015,Q4,Monday,sewing,4,56.5,22.52,1016.0,10170,60,0,0.0,0,0.8,0.850312684,0.050312683999999996
449,1/26/2015,Q4,Monday,sewing,6,32.0,11.61,1072.0,5760,50,0,0.0,0,0.8,0.800386364,0.0003863639999999169
450,1/26/2015,Q4,Monday,sewing,3,57.0,22.52,1584.0,10260,69,0,0.0,0,0.75,0.80035194,0.050351939999999984
451,1/26/2015,Q4,Monday,sewing,2,57.0,22.94,1764.0,10260,55,0,0.0,0,0.75,0.800034024,0.05003402400000001
452,1/26/2015,Q4,Monday,sewing,1,58.0,22.94,1745.0,10440,60,0,0.0,0,0.7,0.800023511,0.10002351100000006
453,1/26/2015,Q4,Monday,sewing,10,56.0,22.52,1250.0,10080,55,0,0.0,0,0.75,0.800020563,0.05002056300000002
454,1/26/2015,Q4,Monday,finishing ,12,9.0,4.08,,1620,0,0,0.0,0,0.7,0.769292929,0.06929292900000006
455,1/26/2015,Q4,Monday,sewing,5,58.0,20.4,1118.0,10320,56,0,0.0,0,0.75,0.750031447,3.1447000000017766e-05
456,1/26/2015,Q4,Monday,sewing,9,58.0,29.12,1143.0,10440,40,0,0.0,0,0.7,0.70061442,0.0006144200000000044
457,1/26/2015,Q4,Monday,sewing,12,34.0,15.26,1337.0,6120,40,0,0.0,0,0.7,0.70043672,0.00043672000000005706
458,1/26/2015,Q4,Monday,finishing ,7,8.0,3.94,,1440,0,0,0.0,0,0.65,0.646306818,-0.003693182000000017
459,1/26/2015,Q4,Monday,sewing,8,52.0,15.09,1519.0,360,23,0,0.0,0,0.6,0.600143365,0.0001433650000000064
460,1/26/2015,Q4,Monday,sewing,11,57.0,28.08,749.0,10260,23,0,0.0,0,0.35,0.350066986,6.698600000004662e-05
461,1/27/2015,Q4,Tuesday,sewing,2,57.0,22.52,1635.0,6840,119,0,0.0,0,0.75,1.000230409,0.25023040900000004
462,1/27/2015,Q4,Tuesday,sewing,3,57.0,22.52,1299.0,6840,119,0,0.0,0,0.75,1.000230409,0.25023040900000004
463,1/27/2015,Q4,Tuesday,finishing ,10,12.0,3.94,,1440,0,0,0.0,0,0.8,0.979527778,0.17952777799999997
464,1/27/2015,Q4,Tuesday,finishing ,4,12.0,4.3,,1440,0,0,0.0,0,0.8,0.940625,0.140625
465,1/27/2015,Q4,Tuesday,finishing ,5,12.0,4.15,,1440,0,0,0.0,0,0.5,0.926388889,0.42638888900000005
466,1/27/2015,Q4,Tuesday,sewing,10,56.0,22.52,1134.0,6720,70,0,0.0,0,0.8,0.900129762,0.10012976200000001
467,1/27/2015,Q4,Tuesday,finishing ,3,12.0,3.94,,1440,0,0,0.0,0,0.75,0.861875,0.11187499999999995
468,1/27/2015,Q4,Tuesday,sewing,4,56.5,22.52,1106.0,6780,60,0,0.0,0,0.8,0.850312684,0.050312683999999996
469,1/27/2015,Q4,Tuesday,finishing ,8,8.0,3.94,,960,0,0,0.0,0,0.65,0.845458333,0.19545833299999993
470,1/27/2015,Q4,Tuesday,finishing ,12,9.0,4.15,,1080,0,0,0.0,0,0.7,0.823555556,0.12355555600000001
471,1/27/2015,Q4,Tuesday,finishing ,7,8.0,4.15,,960,0,0,0.0,0,0.5,0.803541667,0.30354166699999996
472,1/27/2015,Q4,Tuesday,sewing,1,58.0,22.94,1871.0,6960,55,0,0.0,0,0.75,0.800263218,0.050263218
473,1/27/2015,Q4,Tuesday,finishing ,2,10.0,3.94,,1200,0,0,0.0,0,0.75,0.788,0.038000000000000034
474,1/27/2015,Q4,Tuesday,finishing ,1,10.0,3.94,,1200,0,0,0.0,0,0.75,0.77815,0.02815000000000001
475,1/27/2015,Q4,Tuesday,sewing,9,58.0,29.12,1294.0,6960,50,0,0.0,0,0.7,0.700386207,0.0003862070000000273
476,1/27/2015,Q4,Tuesday,sewing,12,34.0,15.26,1462.0,4080,40,0,0.0,0,0.7,0.700164706,0.00016470600000006996
477,1/27/2015,Q4,Tuesday,sewing,8,52.0,15.09,976.0,240,23,0,0.0,0,0.65,0.650307143,0.0003071430000000097
478,1/27/2015,Q4,Tuesday,sewing,6,32.0,30.4,338.0,3840,34,0,0.0,0,0.8,0.622828125,-0.1771718750000001
479,1/27/2015,Q4,Tuesday,finishing ,6,8.0,2.9,,960,0,0,0.0,0,0.8,0.6225,-0.1775
480,1/27/2015,Q4,Tuesday,sewing,5,58.0,20.79,1455.0,6960,30,0,0.0,0,0.5,0.500035345,3.5345000000019944e-05
481,1/27/2015,Q4,Tuesday,sewing,11,54.0,48.18,1282.0,6480,23,0,0.0,0,0.5,0.37046657,-0.12953343
482,1/28/2015,Q4,Wednesday,sewing,2,57.0,22.52,1559.0,6840,90,0,0.0,0,0.8,1.000230409,0.200230409
483,1/28/2015,Q4,Wednesday,sewing,3,57.0,22.52,1350.0,6840,113,0,0.0,0,0.8,1.000230409,0.200230409
484,1/28/2015,Q4,Wednesday,finishing ,6,15.0,2.9,,1800,0,0,0.0,0,0.35,0.977555556,0.627555556
485,1/28/2015,Q4,Wednesday,finishing ,1,10.0,3.94,,1200,0,0,0.0,0,0.75,0.9456,0.1956
486,1/28/2015,Q4,Wednesday,finishing ,2,15.0,3.94,,1800,0,0,0.0,0,0.8,0.902222222,0.10222222199999997
487,1/28/2015,Q4,Wednesday,sewing,10,56.0,22.52,1175.0,6720,60,0,0.0,0,0.8,0.850532143,0.050532142999999974
488,1/28/2015,Q4,Wednesday,sewing,1,58.0,22.94,1868.0,6960,81,0,0.0,0,0.75,0.850362069,0.100362069
489,1/28/2015,Q4,Wednesday,finishing ,10,10.0,3.94,,1200,0,0,0.0,0,0.8,0.840533333,0.04053333299999995
490,1/28/2015,Q4,Wednesday,sewing,5,58.0,20.79,1045.0,6960,88,0,0.0,0,0.6,0.800534483,0.20053448299999999
491,1/28/2015,Q4,Wednesday,sewing,4,56.5,22.52,1342.0,6780,50,0,0.0,0,0.8,0.800489676,0.0004896759999999389
492,1/28/2015,Q4,Wednesday,finishing ,12,9.0,4.08,,1080,0,0,0.0,0,0.75,0.755555556,0.005555556000000017
493,1/28/2015,Q4,Wednesday,sewing,9,58.0,29.12,1340.0,6960,63,0,0.0,0,0.7,0.750593103,0.050593103000000084
494,1/28/2015,Q4,Wednesday,sewing,12,35.0,15.26,1429.0,3600,45,0,0.0,0,0.75,0.750283333,0.00028333300000005224
495,1/28/2015,Q4,Wednesday,finishing ,4,12.0,4.3,,1440,0,0,0.0,0,0.8,0.722638889,-0.0773611110000001
496,1/28/2015,Q4,Wednesday,finishing ,8,8.0,4.15,,960,0,0,0.0,0,0.65,0.553333333,-0.09666666700000004
497,1/28/2015,Q4,Wednesday,sewing,11,54.0,20.1,1413.0,5880,46,0,0.0,0,0.5,0.500567308,0.0005673080000000441
498,1/28/2015,Q4,Wednesday,sewing,8,52.0,38.09,336.0,6240,0,0,0.0,0,0.7,0.467693269,-0.23230673099999993
499,1/28/2015,Q4,Wednesday,sewing,6,32.0,18.79,511.0,1800,23,0,0.0,0,0.35,0.437995338,0.08799533800000003
500,1/28/2015,Q4,Wednesday,finishing ,7,8.0,3.94,,960,0,0,0.0,0,0.6,0.406354167,-0.193645833
501,1/28/2015,Q4,Wednesday,sewing,7,55.0,23.54,958.0,6600,0,0,0.0,0,0.6,0.285333333,-0.31466666699999996
502,1/28/2015,Q4,Wednesday,finishing ,11,8.0,2.9,,960,0,0,0.0,0,0.5,0.259375,-0.24062499999999998
503,1/29/2015,Quarter5,Thursday,sewing,2,57.0,22.52,1416.0,6840,113,0,0.0,0,0.8,1.000230409,0.200230409
504,1/29/2015,Quarter5,Thursday,finishing ,4,10.0,4.3,,1200,0,0,0.0,0,0.8,0.989,0.18899999999999995
505,1/29/2015,Quarter5,Thursday,sewing,3,57.0,22.52,1287.0,6840,100,0,0.0,0,0.8,0.950185965,0.15018596499999992
506,1/29/2015,Quarter5,Thursday,sewing,4,57.5,22.52,1444.0,6900,88,0,0.0,0,0.8,0.9008,0.1008
507,1/29/2015,Quarter5,Thursday,sewing,10,56.0,22.52,1088.0,6720,88,0,0.0,0,0.8,0.900129762,0.10012976200000001
508,1/29/2015,Quarter5,Thursday,finishing ,6,10.0,2.9,,1200,0,0,0.0,0,0.5,0.899,0.399
509,1/29/2015,Quarter5,Thursday,finishing ,8,8.0,4.15,,960,0,0,0.0,0,0.65,0.877552083,0.22755208299999996
510,1/29/2015,Quarter5,Thursday,finishing ,11,8.0,2.9,,960,0,0,0.0,0,0.6,0.864583333,0.26458333300000003
511,1/29/2015,Quarter5,Thursday,finishing ,10,10.0,3.94,,1200,0,0,0.0,0,0.8,0.85695,0.056949999999999945
512,1/29/2015,Quarter5,Thursday,finishing ,1,10.0,3.94,,1200,0,0,0.0,0,0.75,0.853666667,0.10366666700000005
513,1/29/2015,Quarter5,Thursday,sewing,1,58.0,22.94,1579.0,6960,81,0,0.0,0,0.75,0.850362069,0.100362069
514,1/29/2015,Quarter5,Thursday,sewing,9,58.0,29.12,1170.0,6960,53,0,0.0,0,0.7,0.850170115,0.150170115
515,1/29/2015,Quarter5,Thursday,sewing,5,59.0,20.79,1015.0,7080,81,0,0.0,0,0.65,0.800473729,0.150473729
516,1/29/2015,Quarter5,Thursday,finishing ,2,10.0,3.94,,1200,0,0,0.0,0,0.8,0.773333333,-0.02666666700000009
517,1/29/2015,Quarter5,Thursday,sewing,12,35.0,15.26,1436.0,4200,45,0,0.0,0,0.75,0.750646667,0.0006466670000000452
518,1/29/2015,Quarter5,Thursday,finishing ,12,9.0,4.08,,1080,0,0,0.0,0,0.75,0.634666667,-0.11533333300000004
519,1/29/2015,Quarter5,Thursday,sewing,11,51.0,20.1,1601.0,4320,46,0,0.0,0,0.6,0.60059761,0.0005976100000000262
520,1/29/2015,Quarter5,Thursday,sewing,6,33.0,18.79,717.0,3960,23,0,0.0,0,0.5,0.500117677,0.00011767699999998271
521,1/29/2015,Quarter5,Thursday,finishing ,3,8.0,3.94,,960,0,0,0.0,0,0.8,0.4925,-0.30750000000000005
522,1/29/2015,Quarter5,Thursday,sewing,7,55.0,23.54,830.0,6600,0,0,0.0,0,0.65,0.48792,-0.16208
523,1/31/2015,Quarter5,Saturday,sewing,3,58.0,22.52,1136.0,6960,113,0,0.0,0,0.8,1.000457471,0.200457471
524,1/31/2015,Quarter5,Saturday,sewing,2,57.0,22.52,1397.0,6840,113,0,0.0,0,0.8,1.000230409,0.200230409
525,1/31/2015,Quarter5,Saturday,finishing ,2,10.0,3.94,,1200,0,0,0.0,0,0.8,0.971866667,0.17186666699999997
526,1/31/2015,Quarter5,Saturday,finishing ,3,8.0,3.94,,960,0,0,0.0,0,0.8,0.971866667,0.17186666699999997
527,1/31/2015,Quarter5,Saturday,finishing ,4,10.0,3.94,,1200,0,0,0.0,0,0.8,0.971866667,0.17186666699999997
528,1/31/2015,Quarter5,Saturday,finishing ,10,10.0,3.94,,1200,0,0,0.0,0,0.8,0.971866667,0.17186666699999997
529,1/31/2015,Quarter5,Saturday,finishing ,1,15.0,3.94,,1800,0,0,0.0,0,0.75,0.971866667,0.22186666700000002
530,1/31/2015,Quarter5,Saturday,finishing ,9,2.0,3.94,,240,0,0,0.0,0,0.75,0.971866667,0.22186666700000002
531,1/31/2015,Quarter5,Saturday,finishing ,12,9.0,4.08,,1080,0,0,0.0,0,0.75,0.971866667,0.22186666700000002
532,1/31/2015,Quarter5,Saturday,finishing ,5,2.0,3.94,,240,0,0,0.0,0,0.7,0.971866667,0.27186666700000006
533,1/31/2015,Quarter5,Saturday,finishing ,7,10.0,3.94,,1200,0,0,0.0,0,0.7,0.971866667,0.27186666700000006
534,1/31/2015,Quarter5,Saturday,finishing ,8,8.0,3.94,,960,0,0,0.0,0,0.65,0.971866667,0.321866667
535,1/31/2015,Quarter5,Saturday,finishing ,11,5.0,3.94,,600,0,0,0.0,0,0.65,0.971866667,0.321866667
536,1/31/2015,Quarter5,Saturday,finishing ,6,10.0,3.94,,1200,0,0,0.0,0,0.6,0.971866667,0.37186666700000004
537,1/31/2015,Quarter5,Saturday,sewing,10,56.0,22.52,1116.0,6720,93,0,0.0,0,0.8,0.920236905,0.12023690499999995
538,1/31/2015,Quarter5,Saturday,sewing,4,57.5,22.52,1432.0,6660,88,0,0.0,0,0.8,0.900537069,0.10053706899999992
539,1/31/2015,Quarter5,Saturday,sewing,9,57.0,29.12,1082.0,6840,81,0,0.0,0,0.75,0.850610526,0.10061052599999998
540,1/31/2015,Quarter5,Saturday,sewing,1,58.0,22.94,1502.0,6960,81,0,0.0,0,0.75,0.850362069,0.100362069
541,1/31/2015,Quarter5,Saturday,sewing,12,35.0,15.26,1209.0,4200,45,0,0.0,0,0.75,0.750646667,0.0006466670000000452
542,1/31/2015,Quarter5,Saturday,sewing,5,59.0,50.89,282.0,5880,56,0,0.0,0,0.7,0.656763743,-0.043236257
543,1/31/2015,Quarter5,Saturday,sewing,11,54.0,20.1,1417.0,6480,49,0,0.0,0,0.65,0.650148148,0.0001481479999999591
544,1/31/2015,Quarter5,Saturday,sewing,6,33.0,18.79,799.0,3960,23,0,0.0,0,0.6,0.600710606,0.000710606000000058
545,1/31/2015,Quarter5,Saturday,sewing,7,56.0,23.54,1109.0,6720,0,0,0.0,0,0.7,0.388830357,-0.31116964299999994
546,1/31/2015,Quarter5,Saturday,sewing,8,54.0,23.54,1144.0,6480,0,0,0.0,0,0.5,0.286984568,-0.213015432
0,2/1/2015,Q1,Sunday,finishing ,8,8.0,4.15,,960,0,0,0.0,0,0.65,1.0115625,0.3615624999999999
1,2/1/2015,Q1,Sunday,sewing,2,57.5,22.52,1396.0,6900,113,0,0.0,0,0.8,1.000671304,0.20067130399999988
2,2/1/2015,Q1,Sunday,sewing,1,58.5,22.94,1582.0,3060,113,0,0.0,0,0.8,1.000402055,0.20040205499999986
3,2/1/2015,Q1,Sunday,finishing ,1,19.0,3.94,,2280,0,0,0.0,0,0.75,0.950438596,0.20043859600000002
4,2/1/2015,Q1,Sunday,sewing,3,57.0,22.52,1124.0,6840,100,0,0.0,0,0.8,0.950185965,0.15018596499999992
5,2/1/2015,Q1,Sunday,finishing ,2,10.0,3.94,,1200,0,0,0.0,0,0.8,0.912766667,0.11276666699999993
6,2/1/2015,Q1,Sunday,finishing ,7,18.0,3.94,,2160,0,0,0.0,0,0.7,0.892194444,0.19219444400000008
7,2/1/2015,Q1,Sunday,finishing ,10,10.0,3.94,,1200,0,0,0.0,0,0.8,0.8865,0.08649999999999991
8,2/1/2015,Q1,Sunday,sewing,10,56.0,22.52,1282.0,6720,75,0,0.0,0,0.8,0.850532143,0.050532142999999974
9,2/1/2015,Q1,Sunday,sewing,4,58.5,22.52,1472.0,7020,60,0,0.0,0,0.8,0.85011396,0.0501139599999999
10,2/1/2015,Q1,Sunday,finishing ,4,12.0,4.3,,1440,0,0,0.0,0,0.8,0.845069444,0.0450694439999999
11,2/1/2015,Q1,Sunday,sewing,9,58.0,29.12,1282.0,6960,45,0,0.0,0,0.75,0.750593103,0.0005931030000000392
12,2/1/2015,Q1,Sunday,sewing,12,35.0,15.26,1276.0,1440,45,0,0.0,0,0.75,0.750450658,0.0004506579999999927
13,2/1/2015,Q1,Sunday,finishing ,12,9.0,4.08,,1080,0,0,0.0,0,0.75,0.702666667,-0.04733333299999998
14,2/1/2015,Q1,Sunday,sewing,11,54.0,20.1,1192.0,6120,75,0,0.0,0,0.7,0.700508929,0.0005089289999999913
15,2/1/2015,Q1,Sunday,sewing,6,33.0,18.79,881.0,3960,26,0,0.0,0,0.65,0.651007071,0.0010070709999999705
16,2/1/2015,Q1,Sunday,sewing,8,55.0,24.26,1196.0,6600,0,0,0.0,0,0.6,0.466821212,-0.133178788
17,2/1/2015,Q1,Sunday,sewing,7,56.0,24.26,1400.0,6720,0,0,0.0,0,0.7,0.411553571,-0.28844642899999995
18,2/1/2015,Q1,Sunday,finishing ,6,10.0,2.9,,1200,0,0,0.0,0,0.6,0.314166667,-0.28583333299999997
19,2/2/2015,Q1,Monday,sewing,1,58.5,22.94,16882.0,7020,113,0,0.0,0,0.8,1.000602279,0.20060227899999994
20,2/2/2015,Q1,Monday,finishing ,9,8.0,3.94,,960,0,0,0.0,0,0.75,0.994270833,0.24427083299999997
21,2/2/2015,Q1,Monday,sewing,2,58.5,22.52,21385.0,7020,88,0,0.0,0,0.8,0.900158405,0.10015840499999995
22,2/2/2015,Q1,Monday,sewing,3,57.0,22.52,21266.0,6840,70,0,0.0,0,0.8,0.90014152,0.10014151999999998
23,2/2/2015,Q1,Monday,sewing,10,56.0,22.52,21540.0,6720,88,0,0.0,0,0.8,0.900129762,0.10012976200000001
24,2/2/2015,Q1,Monday,finishing ,10,10.0,3.94,,1200,0,0,0.0,0,0.8,0.85695,0.056949999999999945
25,2/2/2015,Q1,Monday,finishing ,4,12.0,4.3,,1440,0,0,0.0,0,0.8,0.809236111,0.009236110999999991
26,2/2/2015,Q1,Monday,sewing,12,35.0,15.26,12261.0,3600,63,0,0.0,0,0.8,0.800401961,0.00040196100000000623
27,2/2/2015,Q1,Monday,sewing,4,56.5,22.52,23122.0,5940,50,0,0.0,0,0.8,0.800393224,0.0003932239999999698
28,2/2/2015,Q1,Monday,sewing,9,58.0,29.12,8992.0,6960,55,0,0.0,0,0.75,0.799963218,0.04996321800000003
29,2/2/2015,Q1,Monday,finishing ,12,9.0,4.08,,1080,0,0,0.0,0,0.75,0.740444444,-0.00955555600000002
30,2/2/2015,Q1,Monday,sewing,11,54.0,20.55,9792.0,6480,60,0,0.0,0,0.7,0.700398148,0.0003981480000000426
31,2/2/2015,Q1,Monday,sewing,6,33.0,18.79,2984.0,3960,30,0,0.0,0,0.7,0.700354545,0.0003545450000000949
32,2/2/2015,Q1,Monday,finishing ,8,8.0,4.15,,960,0,0,0.0,0,0.65,0.561979167,-0.08802083300000008
33,2/2/2015,Q1,Monday,finishing ,1,19.0,3.94,,2280,0,0,0.0,0,0.75,0.504596491,-0.24540350899999996
34,2/2/2015,Q1,Monday,sewing,5,58.0,30.1,839.0,6960,0,0,0.0,0,0.5,0.500801724,0.0008017240000000037
35,2/2/2015,Q1,Monday,sewing,7,56.0,24.26,2698.0,6720,0,0,0.0,0,0.7,0.295307738,-0.40469226199999997
36,2/2/2015,Q1,Monday,finishing ,6,10.0,2.9,,1200,0,0,0.0,0,0.6,0.280333333,-0.31966666699999996
37,2/2/2015,Q1,Monday,sewing,8,55.0,24.26,1435.0,6600,0,0,0.0,0,0.65,0.260978788,-0.389021212
38,2/3/2015,Q1,Tuesday,finishing ,2,20.0,3.94,,2400,0,0,0.0,0,0.8,1.001416667,0.20141666699999994
39,2/3/2015,Q1,Tuesday,sewing,1,57.5,22.52,1500.0,6900,113,0,0.0,0,0.8,1.000018551,0.20001855099999988
40,2/3/2015,Q1,Tuesday,sewing,10,56.0,22.52,1188.0,6720,90,0,0.0,0,0.8,0.999995238,0.19999523799999996
41,2/3/2015,Q1,Tuesday,finishing ,1,10.0,3.94,,1200,0,0,0.0,0,0.8,0.99485,0.19484999999999997
42,2/3/2015,Q1,Tuesday,finishing ,8,8.0,4.15,,960,0,0,0.0,0,0.7,0.976979167,0.276979167
43,2/3/2015,Q1,Tuesday,sewing,3,57.0,22.52,1112.0,6840,100,0,0.0,0,0.8,0.950185965,0.15018596499999992
44,2/3/2015,Q1,Tuesday,sewing,2,58.0,22.52,1452.0,6960,100,0,0.0,0,0.8,0.949981609,0.1499816089999999
45,2/3/2015,Q1,Tuesday,finishing ,9,11.0,3.94,,1320,0,0,0.0,0,0.75,0.919954545,0.16995454499999996
46,2/3/2015,Q1,Tuesday,sewing,4,56.5,22.52,340.0,5460,63,0,0.0,0,0.8,0.800434622,0.0004346219999999956
47,2/3/2015,Q1,Tuesday,sewing,12,35.0,15.26,1029.0,2040,50,0,0.0,0,0.8,0.800259023,0.00025902299999991385
48,2/3/2015,Q1,Tuesday,finishing ,12,9.0,4.08,,1080,0,0,0.0,0,0.8,0.778222222,-0.021777778000000025
49,2/3/2015,Q1,Tuesday,sewing,9,58.0,29.12,1070.0,6960,34,0,0.0,0,0.75,0.750593103,0.0005931030000000392
50,2/3/2015,Q1,Tuesday,sewing,11,54.0,25.31,946.0,5760,60,0,0.0,0,0.7,0.700513566,0.0005135660000000764
51,2/3/2015,Q1,Tuesday,sewing,6,33.5,18.79,913.0,4020,30,0,0.0,0,0.7,0.700184577,0.0001845770000000746
52,2/3/2015,Q1,Tuesday,sewing,8,55.5,24.26,1363.0,6660,0,0,0.0,0,0.7,0.586465465,-0.11353453499999999
53,2/3/2015,Q1,Tuesday,sewing,7,56.0,24.26,1639.0,6720,0,0,0.0,0,0.7,0.541517857,-0.15848214299999996
54,2/3/2015,Q1,Tuesday,finishing ,4,12.0,4.3,,1440,0,0,0.0,0,0.8,0.5375,-0.26250000000000007
55,2/3/2015,Q1,Tuesday,finishing ,6,8.0,2.9,,960,0,0,0.0,0,0.7,0.495416667,-0.20458333299999998
56,2/3/2015,Q1,Tuesday,sewing,5,58.0,30.1,415.0,6960,0,0,0.0,0,0.6,0.415172414,-0.184827586
57,2/4/2015,Q1,Wednesday,sewing,2,57.5,22.52,1263.0,6900,100,0,0.0,0,0.8,1.05028058,0.25028057999999986
58,2/4/2015,Q1,Wednesday,sewing,3,57.0,22.52,968.0,6840,113,0,0.0,0,0.8,1.000230409,0.200230409
59,2/4/2015,Q1,Wednesday,sewing,10,56.0,22.52,1108.0,6720,113,0,0.0,0,0.8,0.999995238,0.19999523799999996
60,2/4/2015,Q1,Wednesday,finishing,2,18.0,3.94,,2160,0,0,0.0,0,0.8,0.966759259,0.166759259
61,2/4/2015,Q1,Wednesday,finishing,1,10.0,3.94,,1200,0,0,0.0,0,0.8,0.929183333,0.12918333299999996
62,2/4/2015,Q1,Wednesday,finishing,8,25.0,4.15,,3000,0,0,0.0,0,0.7,0.915766667,0.21576666700000002
63,2/4/2015,Q1,Wednesday,sewing,1,57.5,22.52,1532.0,6900,88,0,0.0,0,0.8,0.900147246,0.10014724599999991
64,2/4/2015,Q1,Wednesday,sewing,12,34.0,15.26,1094.0,4080,38,0,0.0,0,0.8,0.800401961,0.00040196100000000623
65,2/4/2015,Q1,Wednesday,sewing,9,58.0,22.52,1086.0,6960,50,0,0.0,0,0.8,0.799963218,-3.678200000001297e-05
66,2/4/2015,Q1,Wednesday,finishing,7,8.0,3.94,,960,0,0,0.0,0,0.7,0.779791667,0.07979166700000007
67,2/4/2015,Q1,Wednesday,finishing,9,8.0,3.94,,960,0,0,0.0,0,0.75,0.755166667,0.005166667000000014
68,2/4/2015,Q1,Wednesday,sewing,6,33.0,18.79,941.0,3360,30,0,0.0,0,0.7,0.700710417,0.0007104170000000742
69,2/4/2015,Q1,Wednesday,sewing,7,58.0,24.26,1471.0,6960,0,0,0.0,0,0.7,0.700612069,0.0006120689999999929
70,2/4/2015,Q1,Wednesday,sewing,11,53.0,10.05,1042.0,6120,60,0,0.0,0,0.7,0.700278846,0.00027884600000005477
71,2/4/2015,Q1,Wednesday,sewing,8,57.0,29.12,1248.0,6840,0,0,0.0,0,0.7,0.700135088,0.00013508800000006094
